"","geneid_3310","geneid_2978","geneid_6352","geneid_2621","geneid_5337","geneid_10594","geneid_826","geneid_11224","geneid_1982","geneid_8664","geneid_11315","geneid_6727","geneid_2665","geneid_6135","geneid_377","geneid_3183","geneid_4735","geneid_3178","geneid_6233","geneid_6207","geneid_2197","geneid_1072","geneid_6141","geneid_8665","geneid_6193","geneid_6155","geneid_6164","geneid_4677","geneid_56910","geneid_6143","geneid_5250","geneid_6205","geneid_6133","geneid_1655","geneid_6128","geneid_23399","geneid_4736","geneid_11335","geneid_10657","geneid_51493","geneid_2079","geneid_23","geneid_1603","geneid_7528","geneid_10899","geneid_11143","geneid_7705","geneid_9092","geneid_3608","geneid_9552","geneid_8882","geneid_6881","geneid_10438","geneid_4841","geneid_23020","geneid_387","geneid_10921","geneid_6229","geneid_6156","geneid_3326","geneid_375","geneid_3550","geneid_821","geneid_9733","geneid_27013","geneid_10285","geneid_4670","geneid_2987","geneid_79036","geneid_4946","geneid_533","geneid_23326","geneid_10944","geneid_6923","geneid_1327","geneid_10959","geneid_6124","geneid_2339","geneid_6230","geneid_6167","geneid_3094","geneid_1938","geneid_6204","geneid_3190","geneid_51433","geneid_3192","geneid_8661","geneid_7184","geneid_4478","geneid_81","geneid_351","geneid_5573","geneid_1832","geneid_5885","geneid_9948","geneid_4691","geneid_163","geneid_1173","geneid_1213","geneid_9761"
"A3_KAW",5.35172349644831,3.80167480380088,6.1012903648667,6.64937841397909,4.9977644452732,10.3002812465449,11.1883905199361,12.3429887631016,11.5697927929786,11.2376096774822,12.2701520987952,11.946190152421,11.4684558186059,12.654869984927,11.7862686234326,11.524197263564,11.5747060860947,13.5593327714218,13.2733080148227,13.7063575019499,13.2367714139429,13.5938011451287,13.253124810978,12.0199238872761,13.0886346474822,13.5661280702871,13.2919022315711,11.5463636392691,11.510013756366,13.368690857013,12.6624174124984,14.0052690613853,13.3143931055847,11.4251401299422,12.8416101408421,10.1765784678093,12.9902668078038,11.4141193238915,11.8132291207861,10.3060755215753,12.8179466498497,10.4131135992286,11.706799534066,10.9454820499062,12.305300971267,8.28518881827592,10.86689957205,9.57302997139247,9.28777872567605,10.8107348776195,9.59455518210828,11.2681443422427,9.26280201889941,12.9112593279818,11.0519176120969,10.9094455543218,11.2983646387577,13.4008474712615,13.6451318132423,11.8873528757106,12.3052994810538,9.83259227358491,12.5878803400438,8.89790998082356,10.723940547516,10.6073446632041,10.2321651027274,10.0707005011089,9.90741689231972,13.1244008796903,11.8155102227618,11.2013869909086,9.81338591794603,11.7822156377054,12.4725418682839,11.4778515458019,12.9026587222087,11.1082024256297,12.7480975420217,13.6997571165411,11.8076729968108,13.5261396895181,13.8101373474764,11.2066087757034,11.291010399459,11.2704935305105,11.1818351402491,12.1163448441232,11.43316586815,10.8612927855006,4.34837198813655,10.5008858160011,4.21724195379334,10.4385327300985,11.1691421040529,12.6992913661538,8.78932074516534,10.7050968979754,11.3056684068144,10.0641004543802
"A431",4.52327235612527,3.68122190607668,4.2777928813025,9.46662484546672,4.5161046131617,8.9401086720193,10.7069340580775,12.5549645189194,11.588722981676,11.1410375092263,12.3478518595174,12.2968824556853,11.9691585983115,12.8123745728065,10.7900966002334,11.9689229038512,11.5820766347165,13.2362977038511,13.4923560949606,13.6811024025907,12.8207656665673,13.4156021788437,13.3267427780001,12.1112462765683,13.326343172678,13.5811280361064,13.4036809764205,12.0333699686588,11.4736570782904,13.4805487619704,12.8665913075603,13.8550813482578,13.57159432463,12.502424898442,12.367202705711,8.15113420862236,12.8031001609381,11.7543723900928,12.0728453727754,10.3619444885037,12.5516557502721,10.5478265676492,11.4648992007919,11.3488723784178,11.6037228797796,8.78687412867477,10.7197591121508,9.15833993958614,10.6376937456568,9.04791796491177,8.62016584922936,10.3928485307003,10.0193316273972,12.6124874033471,10.6826016557189,11.7348712932932,11.3269835510426,13.8908853135334,13.8993634766446,12.499691637652,11.9232045422598,10.0836955835069,11.7200420778525,8.14430529281007,8.83872041586412,10.0884085189574,9.84293144669221,9.58388465513051,9.01634728017386,12.9284227448685,11.1663101586438,9.79182429876158,11.2306344861335,11.2350030237093,11.8950118652019,11.507051930235,12.9548984891104,11.3504546345339,12.4232337309166,13.56774740917,11.8272880491113,12.7873707820376,13.5836170548916,10.9584728959067,10.3529361543446,11.2313869608804,10.9008354271666,11.710171572445,9.37547438383817,10.1074450063007,10.6276707813428,10.6466954723374,10.5070781088852,11.1182881266915,10.4262326607041,12.0880010536774,8.82896249095115,10.1181310280034,11.8449077212558,9.12598389032347
"A498",4.43028047060267,3.78677594440295,4.65291125710714,9.99670903996972,4.39523777243241,10.1470487536991,10.7273686320959,12.526555891189,11.6474657156759,10.2365367402986,11.7656880726425,11.701496280454,12.3168782849455,11.7141661352205,10.9117819575936,11.5190232176373,11.8911102056185,12.9337074387741,13.3915947327962,13.7679555800515,12.4905868189803,12.871264236003,12.9247091897186,11.5627458218228,12.8961613605049,13.4169391838407,13.3705184724717,11.0715110885208,11.1603467846523,13.2834764124026,12.5256265061453,13.8387629891799,13.6667236922,11.4047442077364,12.6561864085336,9.59994509849258,12.6773033317186,11.8450080820403,11.3464407271002,9.34723790568371,11.9167746787179,9.30052980972865,11.6916009014735,10.425545522498,11.9643493648792,7.76013340657762,9.82796339286869,8.16266608874406,10.1646959644288,10.5240162235441,8.47372630711226,10.9217460952627,9.86910246950744,12.3863817838963,10.2559600160047,11.5674652420702,11.0082031595909,13.6688698883677,13.9999333524077,11.6604393615963,12.0563227414661,10.4787747044628,12.187550592696,7.91068718243244,9.38221258050536,10.3363814112384,9.50035489513636,10.131595447938,10.3042646578659,12.6870250797911,11.0935897301989,10.6432008026428,10.8403410614313,11.9566059357963,11.9917559467653,11.8930764257381,12.1888668418087,11.1293588244961,12.0086192669077,13.7132986622857,12.2230538831885,13.4796388832765,13.7223132610091,10.8146872634925,10.6509714806937,10.9126571033175,10.9895889488346,11.8031678846956,11.1246861453658,10.126657143059,11.4626082399584,10.7193497273279,10.8487199014848,10.7444348858306,10.6359899122852,11.6894084675053,10.4620081607917,10.3271338563659,12.085453994541,10.0149338758233
"A4_FUK",4.86825794255358,3.71977561179471,7.96447782025497,6.7674398572925,4.21973513315347,10.7641702481323,11.3605176010258,12.8076416455951,11.0662173023284,11.5457587086706,12.1294012166611,11.8567923077497,11.541132669046,12.5234100073009,12.1289962780083,11.4364406179318,11.8559599735407,13.5963005518885,13.0765713167421,13.6147979873005,13.1405267600586,13.4112296440125,13.3732260237838,11.9097582055655,13.5016379272186,13.675177430749,13.410424293795,11.9221367462007,11.7636640960145,13.3577475147012,12.3623114490709,13.987991544798,13.3072787451129,10.9200982419633,12.9361761343151,10.4336521929762,13.0302783243678,11.8311473902999,11.501357725249,10.1039400971386,12.5550858474166,10.4725437797812,11.5306091162137,10.8273068892142,11.7593201164714,8.93290070541329,10.4170251269259,10.2357262711671,9.40698781644657,9.78659846942472,10.0944961621054,11.1893431030547,9.4025313418167,12.5519393819331,11.3582265828525,11.2066637482893,11.7968510745568,13.8248944866843,13.5676774486405,11.8957230372688,11.99702599144,10.2232194363473,11.862683756074,9.21014329210308,9.73681131140185,9.78035392560935,11.0056499234143,10.1506766626057,9.97676178999264,12.8126968370095,11.2205265508495,10.8167078533604,9.95742135297556,11.7652556427224,11.9266088525109,11.8838446425606,13.0166089336472,11.5534707150585,12.8058948784863,13.6648690238987,11.6785200389925,13.2873564390087,13.9134119706029,10.7394250278576,11.4422888944524,11.1854171306939,11.0040720088427,12.3433240574166,10.765927587871,10.6914969836768,5.30842186877324,9.38858546116597,4.18175782160317,10.7741389833057,9.50597300051885,12.6374020369506,8.5344443778506,10.3786030873909,11.2936728054035,10.6443520269354
"A549",4.56579364491954,3.70276015679762,4.16364819316324,7.01376928084801,5.28100026487037,10.2806357186626,11.8195731708028,12.3459983935379,12.2423358696753,10.8963069987507,12.3177944392157,12.1939732166739,12.4676222516998,12.5447958808504,10.5330689854094,12.0129427510051,12.2715954501144,13.4069078565362,13.581743596383,13.6636520641792,12.6167763560441,13.3479538239037,13.1808535948738,12.0217777726712,13.2811393988613,13.377359891578,13.062604623461,11.9278970595712,11.3440241422233,13.6237429513174,13.0330078368237,13.9499626173577,13.3689294049502,12.2822161568525,13.284038974728,9.43919931215058,12.7134612472287,11.7221722764723,11.7932261086698,9.57598436543213,12.5743756242398,9.01808718497738,11.6433358798942,11.0414981618553,11.3391118363443,8.47614053542274,11.2328621656038,8.66788134498331,10.5320986000667,10.0794110308354,8.84717818574632,10.6631058040096,10.4367134737279,13.0839090589934,10.7358554175539,12.3629159113252,10.3571280543466,13.9962827620898,13.7835718079121,11.9631742854545,11.6741993142691,10.4208809602984,12.4818781317592,8.02385897335275,8.45431514225358,10.1801965004959,10.1842400483217,8.64332652063995,9.59083003170364,12.3227044107882,9.76080775720891,10.5889120633991,11.4481285187999,11.540817110613,11.9240941762828,11.7442624878619,13.0597968132158,11.2279261765012,12.4101973628727,13.7047131563232,12.1473146340762,12.7632908849189,13.482121803242,11.4115055741559,10.4049327935348,11.7771517634125,10.9323924002478,12.272131731188,11.2074345496706,10.2879602052638,11.0809964662093,11.2621214897997,10.4643373530253,10.8718532142615,10.1115149940362,12.489828014459,10.081990331641,10.1120089866909,12.4676991403814,9.84578979586758
"A673",4.42361910895214,3.69296894289221,4.24154501345585,6.7089797530948,4.55566773421472,10.6875986777775,11.3980600767401,12.2219630968237,11.0618592694127,11.3894671155132,12.4348869788829,12.0865119053831,12.2115822979588,12.0907593931729,11.0527566911079,11.8972681446277,11.9736151878349,13.6587328975847,13.2368208316354,13.3393674304098,13.2892711008877,13.633303388793,13.365673281838,11.5473126293649,13.1866412741586,13.064122031992,13.4715154961347,11.9454423064248,11.9551831114174,12.4143316188311,12.7982084646535,13.9458483648774,13.4539815875863,10.8842621661738,12.8848408039265,10.0776161960525,12.6442741904139,11.2510122362303,11.9924789755514,10.2577829078919,12.8147958183575,9.93592851177376,11.2999082906527,10.4308662277819,10.9627042980384,9.52343006857654,11.2289727366858,9.4831803755672,9.27932302553006,11.1845573069117,10.0796321627205,10.4080678535547,9.91026803090723,13.0978844527739,11.3727096479735,10.2507387119282,11.6189963947484,13.3536101897174,13.3314256932359,11.0908543306793,11.8769900568771,10.1519090242867,11.8239924576866,9.04885962743542,9.62895992489424,10.1340021917964,10.271251982739,9.53203255771572,10.4062462476652,12.9794010843062,10.9052700850029,11.1540987904543,10.3258093522995,11.9550405811647,12.0590131991756,11.536030735689,12.4533534553385,11.5866283519281,12.7416503312357,13.6351883243832,11.825019719295,13.5673488436821,13.8142519698361,10.9035983741817,11.1864044687546,11.7594356573975,11.0380554267371,11.4163447946915,11.331226804198,10.088739060665,11.5345150622133,10.1816452436008,7.39656682596597,11.1016284938749,10.02863678479,12.410751063425,8.68029192517845,10.4149257464744,11.0310190642851,10.1203398474739
"ACHN",4.45075731474482,3.78538402972163,4.27056373375076,9.97497182381636,5.27736534372528,10.3751217183029,11.3045236670396,12.1716219785248,11.8093914465795,11.7392540841663,12.2064449453825,12.0346330937578,12.1855590525747,12.9568553671525,11.1065305906924,12.1484623024342,12.3994347793394,13.5760580354426,13.6068397890449,13.3125479489085,12.3140469246048,13.1489204801411,12.8787772672586,12.0551179026471,13.1669015306469,13.3392430230029,13.2184825173124,11.8457555401718,11.4140615000907,13.7024769492728,13.5407732631319,13.8058782425938,13.5107912628459,11.9800584502345,13.4502195235202,9.45965868585704,12.8026053605358,11.8674788271732,12.0823780557165,9.9083537405228,12.1492708708131,8.94298938379831,11.0432161179061,10.7565563661099,11.057827990093,8.39884054835062,10.5201862366115,8.2819179159859,11.4517205658013,10.3387430888383,8.75639016725634,10.5246505959535,10.1079550104781,12.7109478561147,10.7030273201088,12.642114578596,10.8777717751014,14.0432452935853,13.5984172957441,12.2823709581226,11.8010918883077,9.92403256531265,11.6365771993882,9.08016534527837,8.94234979724239,10.3494562054908,10.3357810228081,9.16233849580075,9.61996123939431,12.6843102064932,9.28319993456163,10.4325405882697,10.7166826342978,11.6398594340107,12.0993739331284,11.7611363398377,12.8103448814235,11.2419078685729,12.6294029283236,13.6466957983416,11.9481723837705,12.8661117744127,13.5541668478938,11.5520804347198,10.7432794086572,11.7154082191435,11.0717376414922,11.9773878640926,10.2110438155639,9.28986555306749,10.9709203120837,10.7250104298873,8.23113844991844,10.8999012115409,10.3009776563939,12.2470689885702,9.7542512813879,10.7741688064207,12.6416440670975,9.9975210277962
"ALL_PO",5.23538011541645,3.7075564127165,7.06778955281003,6.12758232730441,4.35630346842961,10.9694713428473,10.9666683047789,12.4823850748965,10.9156063102607,12.222543113011,12.33267245236,12.0198737019352,12.1281416884626,12.6505629559076,11.3281109421325,11.7065835675866,11.1250048682362,13.7017800418629,13.2467731065786,13.611385867025,13.2806307857907,13.265559264378,13.4386863837751,12.007041367475,13.3888830396753,13.7869548817787,13.5300878806426,11.8351761832665,11.9697964938162,13.6023768959558,12.773439611898,14.0298643388791,13.655270926687,11.0234133480851,13.1195456657497,10.029100763557,13.0036465395805,11.6813614962805,12.2323510943258,10.244148060299,12.5703634377906,10.6748850881019,11.6674991751591,10.6070347954888,11.5642512434217,9.8104305585039,11.6734880636594,10.0594693905853,9.0604461080964,10.6116202639695,9.86504506407701,10.1021224776651,9.53948548321353,13.2473927154775,11.3816465743807,10.8409604987385,11.985208246435,13.7016954823147,13.6839955396534,11.3944640150623,11.887431652464,10.1113753277501,11.9652693796146,9.63949407029447,10.3705906456973,10.1418012366351,11.0629217256073,9.75705722847772,10.590648876799,13.1373345189995,10.7335237316785,11.3159817303371,9.9924102903925,11.2366057433926,12.0284253532475,11.862616897717,13.0329783750651,11.6671706478654,12.9796822475413,13.7326244128052,11.4223110841732,13.5570057943086,14.0572535260354,10.7983460014815,11.8031401775293,11.2327860444181,11.2736901943174,11.0880033460834,11.7717863015665,10.1882847274973,4.03329889480572,10.6236923667506,4.37048590497909,11.4183738207508,10.8980497831085,12.5882112586432,9.65903444559231,9.430581136288,10.9228481009139,10.4240150941008
"AM_38",5.33067415845675,3.64590397778491,5.65421136683133,8.86389392599914,4.43726518060593,11.5172122640031,10.9981671442763,12.7663168175359,10.8117204457875,12.2828704799062,12.2090088203806,11.5981742412652,12.9584999771759,12.1685590001728,11.0409651825105,11.0835147458617,11.5166977321514,13.7632472148824,12.9555732458991,13.8144274132622,13.2124351546608,13.7028009866907,13.0802283457386,12.0887169048334,13.220668856661,13.7523508663268,13.260271067305,11.1561077470895,11.4904555562621,13.4511512468774,13.3467308122863,13.7585061020389,13.5596827481639,10.8200801122444,13.0776798356901,10.5067898170895,12.9322361230913,10.8686930583236,11.9917659192634,10.4204948664389,12.7440223732722,10.3849761104888,10.7364422706256,10.8820998608281,11.0873923723933,9.69301144544614,10.5421186302993,10.031850884683,9.48277877432444,10.7515156134438,11.0103809527545,11.8591888970504,9.40669142389548,12.8797145928324,11.1854803403106,11.153672786066,11.8451866601742,13.6259927352065,13.4207555069462,11.601107088829,12.0389813407693,10.1521034064026,12.3394559105923,8.54552217695805,9.88766716144738,9.80009076559608,10.2740890157441,10.0898391666121,11.138739828266,12.8755576052287,11.1797487123369,11.1890596381454,10.1739097013015,11.872534473834,12.3047147381173,11.3476087930904,12.8430263429173,10.6599970114127,12.7448862875486,13.7416427499136,11.9255008715058,13.6216615369266,14.0295250295329,10.4342219923567,11.026369782985,11.5788604519895,11.2759695603264,11.1861709925246,11.4003327127192,11.1468800686154,11.2049344672955,9.87396695700984,4.41731205973848,10.6405644579278,10.7630980844464,12.7092407649496,9.58076494651091,10.4136820901762,11.1795590194513,9.97789445703427
"AN3_CA",6.91240260411258,3.71089927820968,4.18107813925523,8.0137680083469,4.2650155731126,10.810594222975,10.9609685131784,11.8319288279921,11.4660119833129,10.8975254074109,12.7896006766767,12.592825859882,11.460870967912,11.5956076431418,10.9624196753781,11.9219792272607,11.9347375710042,13.6505980141385,13.1611346820083,13.4097124313883,12.8516619982524,13.6640335603405,12.5766049121639,11.0850863629548,13.1849626169718,13.3541334175377,13.3010790715342,12.1478217766929,11.6925862795798,12.7367794325999,12.7398233155533,13.974419268041,13.1316025851597,11.4015985870005,12.8674066336005,10.7412300913213,12.0787485962688,11.7452175910233,11.9690482840959,10.0315132607709,12.8055312350027,10.3545555870802,11.5456507264643,11.0077723987246,11.7453839323681,8.5237360967545,11.53034043403,9.19242030844576,9.35275036422095,8.7997137209188,10.2462419176192,11.5687800852108,9.17732482214793,12.1645719861065,11.7398634137141,11.1662143218736,11.3870252153923,13.8947900351809,13.3633503970255,12.1207159680226,11.9500561568309,10.7676533968066,13.2896681165725,9.10175905459093,9.85667561700832,10.4125951418766,10.5055991345919,10.5179871892699,10.3467209783416,12.7741238218397,11.5007370052397,11.1502103000757,10.4289624112053,12.3542582917578,12.2888326277027,11.8827860893845,12.2545552331713,9.85358126904245,12.3553787048044,13.792297926883,12.0877251056556,13.3549643479485,13.8517038419494,11.2222437472499,10.1891702948363,12.0439306592854,11.3677063459151,12.656597829851,9.85504414283874,8.25306007874943,11.8108501851047,10.5085308982708,4.28381285981676,10.8190483980974,10.3315579698399,12.8063040173784,10.0807600646066,10.689046274198,11.4333417236278,11.3116289877616
"ASPC_1",4.46038831616311,3.74560336905224,4.16599454892294,8.34160506011746,5.15102406313251,10.1185391542522,12.0275974417797,12.2936968153723,11.9945095952172,11.2542938608803,12.2123765420299,12.0233593595168,12.3922967836612,12.1512834375509,11.6134290587725,11.9692307557247,12.4025568710934,13.5709528821214,13.2382943261262,13.4826713535811,12.9869185759409,13.7379209237283,12.897936585333,11.5474837389449,12.9970691674162,13.2532883422313,13.2545243124916,11.0659058700388,11.7087231459032,12.8624262428296,12.7703594249868,13.6725924435511,13.3229442529828,11.0798616663697,13.1228883106817,9.84380881332332,12.4187579068679,11.852292269326,11.6521083579283,9.1980025011134,12.3839082784243,9.60700058135998,10.9022440287508,11.0019386202992,11.0883266791835,8.44487079056065,9.93073410676301,9.13706782128873,9.35193157061228,9.62426583982266,9.54840691065919,11.4390131187245,9.6759718925466,13.0294108078375,11.0718957241759,12.2573579976394,11.7137021666496,13.8858777601254,13.6666256654447,11.8371542410008,12.0997623385297,10.1640038158488,12.3798316226312,8.68909337670662,9.0444611406628,10.3521691663863,10.7763594153632,11.0206936792429,9.68026483373039,12.8617367930267,10.506222829664,10.401337598956,10.4977260541869,12.9776934343596,11.8704956630758,11.5666365940749,12.4458540102204,11.243909771175,12.6246639241982,13.8263961787492,12.0695189576529,13.0338142422409,13.6775831551607,10.9637148247707,10.5990358262628,11.7975284692027,10.9574110478476,11.8126062576366,10.4744128167866,10.7588232627402,11.0781478688741,10.1506917242164,10.9345775629114,11.298497728786,10.768611873778,12.6351043838625,9.7735156264492,10.189420837886,11.9782654668065,10.5797289089363
"ATN_1",5.4858670099439,3.68174201100055,8.94602891226804,5.6182089028016,4.74855289626185,10.7093850146288,11.2548341392314,12.3134250543204,11.5946582803754,11.4691450025304,12.3692598007184,12.0180097076533,12.1217820150809,12.4258507183399,10.6162565639376,11.666344314554,11.3266152120624,13.6730933821496,13.5090924485377,13.4181284253011,12.893140890942,13.6641266145202,12.8797024311533,11.5802708305588,13.3234009655727,13.5081793343666,13.1957033579618,11.77400047054,11.7835124632294,13.4353653244426,12.3461623996741,13.8565532962711,13.3460163450974,11.5241397743216,12.8198830827106,10.6195283507846,12.6889056160862,11.6524309634296,12.0216919767667,10.0092367030666,12.743031559851,10.3952694194757,10.816642722375,11.2374359726441,11.2989073580656,8.7068833809936,10.4767972667514,9.87653055013513,9.72838696667485,10.1578901105007,9.85508465054129,11.2284737137917,10.2802738799014,12.4918246371954,11.7540041803068,12.1455795959395,11.4443834331883,13.7574329006333,13.5540907100978,12.1970180564396,11.9013948405765,10.2672214071213,11.9604032450827,8.59875423219538,9.90679697875306,10.1240236077527,10.645249642679,10.5022092251081,10.2651350894355,13.3949979275174,11.0900582429159,10.5856464496448,9.81780637434706,11.6800302861137,11.7868764548545,10.6510553987427,12.7168382063249,11.475384744367,12.7232511324069,13.7678740793905,11.900037323023,13.3141076264355,13.6275612272545,10.7157727960904,10.5499702930234,11.5859876175708,11.3225748868407,10.5946788105496,11.8781212874703,9.84627957550765,8.58938730034373,10.6552350441684,4.55088620362427,11.9869503794969,10.9235002612105,12.2554005002561,9.88083306691217,10.5357912847334,11.2122988341208,9.21224116932489
"BALL_1",6.55741985871649,3.80354461574955,5.2432443314541,6.53726446871547,4.33990453468272,10.2358301493533,10.927471204526,12.4236956920959,9.6723044968249,11.4459295183779,12.27759244395,11.940667429683,11.6660023528921,12.5428142041992,11.0225498330867,11.7238120275951,11.8302527065212,13.6203339268318,13.2783439259219,13.5982404381915,13.2437913992739,13.4987685387951,13.2661941281223,11.9966419131037,13.2851477788191,13.451741230502,13.2701380441787,12.9091481946921,11.8510222332404,13.4208165797533,12.4605798382244,13.9937568809618,13.7072074802104,10.3592130897858,12.9450577059219,9.32973305818067,12.8063737493222,11.5295003231082,12.0146395914254,10.0308346769231,12.8419697945519,10.3160733400632,10.7783494943101,11.0323407458285,11.5064566341177,9.52839915082536,11.3807605897027,9.87092040081018,9.87548431991002,10.1874792237374,9.82495620611323,11.215380660237,9.86818027122072,12.7322943589323,11.2972047387634,10.1121571024864,11.7655400045856,13.6221052947248,13.6527655462917,11.6475452363926,12.3106586931665,9.98977048677534,12.0774825505301,9.14515377588632,10.3103414754164,10.17363623625,10.5602578935527,10.8285230146205,10.3396941731708,12.8688629322153,11.1459235845749,10.9112878800242,9.84583551087893,11.8832547402369,12.1348975873717,11.2735214559953,12.8120731182184,11.2989885762408,12.7523511695943,13.6775533048292,11.9268177742675,13.3763368613827,13.9257886639426,10.7131007067306,11.2630021976003,11.8040458489588,10.9496591495054,11.706716721333,11.1076112765686,9.80537388222406,10.3968889088315,10.1214697893045,4.45182178171458,11.6380148755703,10.0536048381124,12.7825256971289,8.48118811700684,10.3851860476849,10.4807159038014,9.85297190247
"BB30_HNC",4.21750567560397,3.57798281793767,6.73234787137793,9.61939261299595,5.95933347992151,9.44797804924594,10.9682065564294,13.4179413896428,11.595756225366,11.1613172435356,12.0422516461924,12.050028656017,11.8980743432997,12.897719822337,11.1826491069978,11.943784051258,11.4520656350372,13.1410578407932,13.5815015725974,13.4004700614019,12.6174455733878,13.5943797293803,12.9602758020861,11.3786295645086,12.8392293079574,13.3458189108178,13.2561510997487,10.7200916446456,10.8422633879444,13.0688727965637,12.3724321090417,13.7040539320517,13.3866008023706,11.9026395197071,12.9759567019779,9.05908369329924,12.3518578371462,11.7181764237332,11.4919157603463,9.99779888228119,12.2915758602352,9.74616497676776,11.2323363241773,11.1457430808032,10.6856263146902,8.806136042215,10.5740154780242,8.66980986028958,10.670447967694,10.2592620311645,9.30715267646917,10.8206659991974,10.1718310969861,11.5342354127956,10.0794534744814,11.5961459044474,10.8324669329767,14.0446177585362,13.8310859370097,12.1762088623292,12.0815535220772,10.0632780933556,12.0377315096036,7.67056146512183,9.13983887602966,10.0623698611483,10.0586236386595,9.69056480079333,9.35040064548951,12.8469036294517,10.7345101910365,10.0088432041721,10.735314533699,11.7542685897167,11.9463864544761,11.5380918092067,12.3845811610315,10.1997297141174,12.8089115713774,13.6306000142911,11.7052365131134,12.545408212206,13.3736371165282,10.5142840901442,10.2055508264579,11.2369335544229,10.225690699326,12.6602344362284,11.182433797098,10.2900471392852,11.2460169119408,10.7589406133057,12.3636614539013,11.5679054565218,10.5665628092372,11.705429069502,9.36121079325987,10.8603196740713,12.3558973808204,8.52870083290603
"BB49_HNC",4.3874974080472,3.80870490193492,5.81554932792095,10.6092828749606,5.6283407880825,9.71514606719767,11.3743984704409,12.9167638252423,11.5773899973743,11.5491087145498,12.0669364614353,11.9820121661932,12.0612580748056,12.9391662149167,10.5627474535382,11.4159247696036,11.8397574341138,13.2549163910517,13.2892965633553,13.547204061089,12.4019466036012,13.3056212563298,13.0009982369008,12.1641836551825,12.9285800746789,13.4093078889792,13.1945993691048,11.3897242642157,10.7532634119894,13.1210998232349,12.7343244705883,13.6749167466379,13.5563992982378,11.690513037658,13.2152203763097,9.14872589064655,12.8785143491844,11.5173662080496,11.3706648453049,10.0582464535766,12.1181364083319,9.58755473573451,11.4676559285592,10.2557367118369,10.5987916920168,8.01307251312616,10.3672056376598,8.44699167431146,10.4239119233361,9.59826916079628,9.18420973002354,10.852352547772,9.61788792729183,11.9075433280308,10.0325906712394,12.2613948892186,10.5184848700209,13.9857518927252,13.7557562939388,12.2800441961267,11.8720428223448,10.1598558003708,12.4027382704729,7.005254432804,7.94011897364928,9.59006895562164,9.86821053707586,10.0756420448871,9.68675286051356,12.7418385175692,10.2796947517788,10.4796045363856,10.1867581140236,11.8406594166989,11.9151605850386,11.6252407677905,12.9633162499659,9.85562984489083,12.7073722682322,13.7325110482318,12.1507786673986,12.9762644623611,13.4527678114961,10.884827762197,10.2949681208929,11.1629289857125,10.4294639255957,12.7340211603584,10.8529728543376,9.66464837778181,11.1526037968216,10.7853009284053,9.08703158723807,10.8509042995396,10.6861800656454,11.7455130977439,9.50585576895741,11.3034651478517,11.3086535597795,9.93833425654355
"BB65_RCC",4.69925659167819,3.74743691924069,4.44807254801741,10.3958077141111,5.691032540328,8.9524838448361,11.0977959714994,12.0783342303926,11.5300748308859,11.9865462281012,12.1552425723882,12.2099197264713,12.3133850113504,12.7439304693576,10.2270466564892,11.2116794444559,12.1632584170438,13.0141363313129,13.3383653427413,13.6754671697389,12.2014062561781,13.1261561303995,12.8506268147169,11.9213069510932,13.0525332832827,13.312217295208,13.1407507514876,11.9731445956007,10.5224455469061,13.2826925781734,12.8470640114071,13.8609633989537,13.7860307761232,10.9890101400671,13.4115851894801,9.02610480733826,12.8898739428996,11.5975988846747,11.1834017923723,9.97716308049726,11.6139013823081,9.3129058318981,11.1775699651926,9.92093009457576,11.29108736684,8.44060029611014,10.1938494585357,7.9058967122039,10.4792781125469,9.70558930804811,8.22937396001085,11.2456979833496,10.1485955637596,12.2517886140006,10.462657661418,12.3007744657336,10.509153926135,14.0058685839278,13.212218963392,12.3609739772522,11.9044360901933,9.89395251996936,12.2644052103317,6.93979845751346,10.1781544378653,9.93996994827982,9.23435658890161,10.3949329063394,9.58768693834012,12.517275859785,10.5135200143272,10.0366571674446,11.2708076476237,11.5802083353686,12.0662041751391,12.0815262529959,13.0856423128227,10.6741144212822,12.660788999723,13.6601368239905,12.0844864243111,12.9182670611386,13.5232014195386,10.3032625177073,10.6555379204416,10.8859800195833,10.6384557097271,12.3669826616722,10.8236851300478,9.72751559888013,11.6407476265703,10.6223649388873,4.17744384096973,9.94112527145936,11.0365343886931,11.5315230829835,9.33895162572137,11.6045349601837,12.3952272522285,10.0473895075203
